Fiscal Year,Work Location Borough,Regular Gross Paid,OT Hours,Total OT Paid
2020,MANHATTAN,108768.97,438.95,36356.74
2020,BRONX,132618.05,132.33,9194.8
2020,BROOKLYN,96798.11,998,42280.59
2020,MANHATTAN,123902.61,282.83,25452.5
2020,BROOKLYN,96798.11,1010,42400.01
2020,MANHATTAN,96798.11,828.83,43642.01
2020,MANHATTAN,120507.43,438.33,32085.48
2020,MANHATTAN,131499.4,166,14685.12
2020,QUEENS,108768.97,604.08,30332.55
2020,QUEENS,108768.97,698.5,33697.86
2020,QUEENS,99219.01,805.83,44217.18
2020,MANHATTAN,104878.12,496.45,39866.63
2020,MANHATTAN,144647.57,13.75,1539.32
2020,MANHATTAN,108768.97,589.33,28005.18
2020,QUEENS,108615.48,650.5,33811.57
2020,MANHATTAN,108768.97,685.27,37812.53
2020,QUEENS,105247.17,739.8,40640.37
2020,BROOKLYN,99965.96,793.2,43009.63
2020,QUEENS,108565.73,439.5,39288.54
2020,QUEENS,118272.46,852.57,40208.43
2020,MANHATTAN,108768.97,538.58,36875.27
2020,MANHATTAN,108768.97,555.83,33125.22
2020,MANHATTAN,96798.11,998.27,42777.7
2020,MANHATTAN,110189.21,590.58,37714.66
2020,MANHATTAN,108768.97,548.8,37215.38
2020,MANHATTAN,108768.97,519.17,37239.94
2020,BROOKLYN,108768.97,593.55,35589.17
2020,MANHATTAN,120470,348.43,26743.37
2020,QUEENS,108768.97,579.18,33482.98
2020,MANHATTAN,105247.17,555.67,41161.92
2020,BROOKLYN,133317.75,127.63,8566.61
2020,BROOKLYN,96798.11,1083,46493.04
2020,BROOKLYN,111495.87,629.13,30752.59
2020,BROOKLYN,131514.59,209,14744.67
2020,MANHATTAN,124852.5,192.38,17003.69
2020,QUEENS,108768.97,612.78,37723.22
2020,MANHATTAN,108768.97,483.98,36811.15
2020,MANHATTAN,108768.97,473.15,33672.23
2020,MANHATTAN,111108.43,445.15,35696.27
2020,MANHATTAN,108768.97,733.67,33714.5
2020,MANHATTAN,108768.97,520.95,35438.97
2020,MANHATTAN,108768.97,526.2,30657.48
2020,MANHATTAN,108768.97,624.63,35844.82
2020,BROOKLYN,96798.11,919.97,44551.88
2020,MANHATTAN,108768.97,632.25,36526.75
2020,MANHATTAN,107199.58,518.08,37671.58
2020,QUEENS,131514.59,139.83,7775
2020,MANHATTAN,96798.11,890.9,45745.36
2020,MANHATTAN,96798.11,1072.5,46377.06
2020,BROOKLYN,99182.51,974.05,41968.85
2020,MANHATTAN,100831.95,725.5,43024.9
2020,MANHATTAN,131514.59,46.5,5082.94
2020,QUEENS,108768.97,517.17,40879.89
2020,MANHATTAN,124852.5,206.25,16774.09
2020,MANHATTAN,108768.97,466.4,36750.56
2020,BRONX,130191.37,119.58,8063.24
2020,MANHATTAN,108768.97,536.23,33691.13
2020,BROOKLYN,108768.97,668.47,35735.16
2020,QUEENS,108565.73,423.5,37902
2020,MANHATTAN,137429.03,283.5,24892.59
2020,BRONX,110183.07,578.85,34917.62
2020,BROOKLYN,107726.17,721.7,39634.97
2020,BROOKLYN,108768.97,623.68,30405.38
2020,MANHATTAN,111091.02,473.82,39372.2
2020,QUEENS,134232.11,92.08,9554.27
2020,MANHATTAN,124852.5,219.5,17162.13
2020,QUEENS,96798.11,768,47314.82
2020,BRONX,122640.09,394.82,20681.57
2020,MANHATTAN,103638.19,519.35,38117.08
2020,MANHATTAN,108768.97,441.07,37741.73
2020,MANHATTAN,108768.97,809.35,38518.85
2020,BROOKLYN,96798.11,996.5,41833.45
2020,MANHATTAN,99219.01,851.73,39762.74
2020,MANHATTAN,96798.11,810.93,46900.57
2020,MANHATTAN,96798.11,1002,42343.73
2020,MANHATTAN,105321.4,372.92,37714.36
2020,MANHATTAN,98990.41,949.5,43411.11
2020,BRONX,120225.86,320.67,18288.26
2020,MANHATTAN,108768.97,547.78,38042.89
2020,QUEENS,108768.97,668.1,33030.87
2020,QUEENS,96798.11,972.28,46162.08
2020,BROOKLYN,96798.11,1024.25,51456.6
2020,QUEENS,114425.38,574.13,27749.95
2020,MANHATTAN,99209.61,964,40685.45
2020,MANHATTAN,108768.97,492.52,34779.1
2020,MANHATTAN,125899.83,243.42,14181.96
2020,MANHATTAN,108768.97,663.68,32457.22
2020,QUEENS,96798.11,944.73,47208.69
2020,QUEENS,131514.59,108.9,6041.38
2020,BRONX,114271.89,504.53,31882.59
2020,MANHATTAN,111146.42,481.75,36603.78
2020,QUEENS,119755.79,438,23026.54
2020,MANHATTAN,108768.97,482.85,39489.9
2020,BRONX,112721.84,498.8,35696.61
2020,MANHATTAN,108768.97,491.43,37178.13
2020,MANHATTAN,101489.59,965.75,41686.74
2020,MANHATTAN,96275.09,1004.45,42328.58
2020,BRONX,110801.86,464.67,30783.13
2020,MANHATTAN,108768.97,492.47,40421.69
2020,MANHATTAN,108768.97,637.03,32681.72
2020,BRONX,96798.11,973.67,41771.57
2020,BRONX,96789.56,645.75,44028.06
2020,MANHATTAN,96798.11,985.5,43019.45
2020,BROOKLYN,131514.59,284.17,17606.59
2020,MANHATTAN,108565.73,412,36857.26
2020,QUEENS,108768.97,483.07,33946.93
2020,MANHATTAN,108768.97,634.97,37458.41
2020,MANHATTAN,108768.97,643.25,35057.13
2020,BROOKLYN,103818.49,810.73,39889.75
2020,MANHATTAN,108768.97,519.07,41445.19
2020,MANHATTAN,108768.97,598.88,37496.06
2020,BRONX,96798.11,1000.5,42001.4
2020,MANHATTAN,108768.97,561.92,35059.23
2020,QUEENS,96798.11,1026.58,46064.15
2020,BRONX,114425.38,502.75,28080.82
2020,BROOKLYN,99209.61,760.75,39053.91
2020,QUEENS,108768.97,465.83,36871.33
2020,MANHATTAN,96798.11,1022.5,45632.91
2020,MANHATTAN,105222.58,703.87,43278.09
2020,MANHATTAN,122392.74,324.5,25198.78
2020,QUEENS,108768.97,595.33,29282.73
2020,BROOKLYN,108768.97,498.58,36754.54
2020,MANHATTAN,126790.89,202.5,10840.5
2020,BRONX,117530,357.67,22497.1
2020,MANHATTAN,108768.97,449.63,33541.76
2020,MANHATTAN,96798.11,933.98,46192.84
2020,BRONX,114425.38,419.27,24207.02
2020,MANHATTAN,108768.97,539.22,38321.86
2020,QUEENS,96798.11,996,41812.67
2020,MANHATTAN,109631.1,202.45,14656.08
2020,MANHATTAN,108768.97,476.25,35339.2
2020,BROOKLYN,131514.59,113.93,10442.82
2020,MANHATTAN,95838.28,1012,42100.88
2020,MANHATTAN,110800.6,445.08,34127.14
2020,BROOKLYN,108768.97,536.42,38331.79
2020,MANHATTAN,108768.97,586.38,38083.01
2020,QUEENS,123902.61,269.25,19796.09
2020,MANHATTAN,109083.24,627.98,36554.84
2020,MANHATTAN,105043.88,698.62,35882.42
2020,MANHATTAN,109083.24,478.08,35982.44
2020,MANHATTAN,109785.18,501.38,31309.66
2020,MANHATTAN,102892.73,594.45,42571.68
2020,MANHATTAN,108768.97,723.67,36072.73
2020,MANHATTAN,95975.43,1044.88,43338.89
2020,MANHATTAN,117530,328.08,19811.38
2020,BROOKLYN,111006.31,480.45,34691.89
2020,MANHATTAN,108768.97,447.75,37994.91
2020,BROOKLYN,108768.97,478.35,35905.72
2020,MANHATTAN,119609.97,232.25,16580.06
2020,BRONX,124852.5,218.82,20611.17
2020,QUEENS,99191.76,792.92,44264.09
2020,BROOKLYN,108768.97,474.37,36801.11
2020,MANHATTAN,108768.97,541.1,26724.89
2020,BROOKLYN,84831.14,1279.42,55246.82
2020,MANHATTAN,108768.97,496,39708.73
2020,BROOKLYN,108768.97,499.95,34767.88
2020,QUEENS,108768.97,623.05,32383.12
2020,MANHATTAN,108768.97,536.03,30648.57
2020,BROOKLYN,110026.03,625.2,31895.49
2020,MANHATTAN,96798.11,1025.5,42792.77
2020,MANHATTAN,108768.97,504.5,37855.69
2020,QUEENS,111546.97,456.72,27912.48
2020,MANHATTAN,108768.97,509.58,37590.42
2020,QUEENS,131514.59,130.75,13206.25
2020,QUEENS,108768.97,521.77,35985.07
2020,QUEENS,100627.8,547.75,60570.23
2020,BRONX,108768.97,585.62,30002.9
2020,QUEENS,103638.19,650.9,39973.64
2020,MANHATTAN,108768.97,700.82,37449.34
2020,MANHATTAN,103638.19,611.17,38949.76
2020,QUEENS,108768.97,594,34596.52
2020,MANHATTAN,108768.97,463.55,36384.05
2020,BRONX,108768.97,515.28,34969.87
2020,QUEENS,133317.75,147.75,9993.68
2020,QUEENS,108768.97,570.67,28816.28
2020,MANHATTAN,129322.88,173.5,9557.76
2020,MANHATTAN,108768.97,478.73,36649.42
2020,MANHATTAN,108768.97,638.38,29891.75
2020,BROOKLYN,96798.11,975.13,46226.83
2020,BROOKLYN,96798.11,943.25,40899.45
2020,BROOKLYN,99182.51,879.47,42760.05
2020,BRONX,108768.97,581.03,37007.58
2020,MANHATTAN,111336.26,626.13,33573.71
2020,MANHATTAN,108768.97,661.33,32836.63
2020,MANHATTAN,124852.5,238.9,14845.65
2020,QUEENS,98772.45,796.23,42659.4
2020,MANHATTAN,96798.11,1029.08,47384.19
2020,MANHATTAN,111213.17,411.08,33767.65
2020,MANHATTAN,131514.59,98.75,9281.63
2020,BROOKLYN,96798.11,1012.5,42062.66
2020,QUEENS,98947.66,1015.47,43841.67
2020,QUEENS,108768.97,518.78,34243.46
2020,BROOKLYN,108768.97,504.63,26222.48
2020,BROOKLYN,108768.97,718.2,36000.87
2020,MANHATTAN,113802.22,413.03,31292.07
2020,MANHATTAN,128370.45,337.5,28162.4
2020,MANHATTAN,111966.24,388.15,33694.74
2020,MANHATTAN,108768.97,496.05,30541.1
2020,MANHATTAN,111480.7,457.63,32472.18
2020,MANHATTAN,108768.97,458.77,35338.68
2020,QUEENS,102881.83,779,38715.68
2020,MANHATTAN,108768.97,423.75,34954.7
2020,MANHATTAN,108768.97,661.8,35420.09
2020,MANHATTAN,108768.97,526.77,38244.14
2020,MANHATTAN,108768.97,599.73,36132.8
2020,MANHATTAN,98630.35,1155,48121.82
2020,QUEENS,108768.97,525.5,32921.9
2020,QUEENS,108768.97,481,31819.77
2020,MANHATTAN,108768.97,375.82,30224.91
2020,MANHATTAN,108768.97,709.17,36878.24
2020,BRONX,108768.97,492.42,32319.89
2020,MANHATTAN,108768.97,578.43,34764.08
2020,BROOKLYN,108768.97,497.62,38289.93
2020,MANHATTAN,108768.97,429.25,36356.34
2020,MANHATTAN,111966.24,402.65,31460.09
2020,QUEENS,99315.3,564.5,61733.69
2020,MANHATTAN,108768.97,514.37,31959.19
2020,BRONX,96798.11,949.53,41276.53
2020,MANHATTAN,108768.97,558.08,33673.11
2020,MANHATTAN,108768.97,517.38,34740.17
2020,BROOKLYN,108907.97,580.17,36363.39
2020,BROOKLYN,108768.97,678.08,33077.22
2020,MANHATTAN,105247.17,680.6,40131.96
2020,BROOKLYN,96065.49,839.53,47002.51
2020,QUEENS,96798.11,908.75,44431.17
2020,MANHATTAN,108768.97,428.08,36570.41
2020,BROOKLYN,114425.38,491.22,25921.18
2020,MANHATTAN,108768.97,490.5,35810.65
2020,MANHATTAN,96798.11,992,42389.35
2020,MANHATTAN,96798.11,978.78,41654.36
2020,MANHATTAN,108768.97,672.02,31853.3
2020,QUEENS,108768.97,496.9,34155.23
2020,BRONX,102121.37,665.88,38970.11
2020,QUEENS,108768.97,552.32,39397.67
2020,MANHATTAN,109631.1,326,23034.44
2020,BROOKLYN,97554.46,819.4,40366.86
2020,MANHATTAN,108768.97,501.07,39500.57
2020,MANHATTAN,111207.67,386.18,33045.24
2020,QUEENS,111470.48,520.25,28065.29
2020,MANHATTAN,108768.97,408.25,34898.84
2020,BRONX,111066.48,334,28834
2020,BROOKLYN,98873.68,822.98,45538.53
2020,MANHATTAN,109083.24,526.83,36014.14
2020,MANHATTAN,108768.97,487.25,35790.06
2020,BROOKLYN,127653.18,225.5,14633.15
2020,MANHATTAN,111006.31,443.5,36019.33
2020,MANHATTAN,108768.97,581.17,28301.43
2020,MANHATTAN,103638.19,686.67,41709.34
2020,BRONX,96798.11,988.18,41340.03
2020,MANHATTAN,96798.11,980.88,44407.4
2020,MANHATTAN,108768.97,445.5,34734.58
2020,MANHATTAN,108768.97,480,37007.15
2020,BRONX,108768.97,444.92,35710.35
2020,MANHATTAN,136984.79,102.75,7075.94
2020,MANHATTAN,130639.22,178.75,17937.16
2020,MANHATTAN,108768.97,603.17,32703.98
2020,MANHATTAN,111156.22,473.8,34428.19
2020,MANHATTAN,108768.97,487.5,36312.7
2020,QUEENS,108565.73,400,35758.63
2020,MANHATTAN,108768.97,430.4,33636.1
2020,BRONX,97069.69,877.98,43291.37
2020,BROOKLYN,108768.97,473.65,34199.19
2020,QUEENS,129673.99,313,27683.89
2020,MANHATTAN,119723.84,367.77,25655.1
2020,QUEENS,132895.26,42.5,2939.47
2020,MANHATTAN,96798.11,565,40298.87
2020,BRONX,108768.97,453.42,37676.83
2020,MANHATTAN,96798.11,1013,43054.87
2020,MANHATTAN,96798.11,764.5,42174.76
2020,MANHATTAN,108768.97,574.88,27798.63
2020,MANHATTAN,96798.11,970.5,42361.06
2020,MANHATTAN,96798.11,826.5,44810.42
2020,MANHATTAN,116317.54,358.73,27986.92
2020,QUEENS,116317.54,449.15,29712.58
2020,QUEENS,108768.97,473.83,34861.4
2020,MANHATTAN,109631.1,188.5,14704.78
2020,QUEENS,96798.11,971.5,40784.29
2020,QUEENS,99182.51,933.83,41752.62
2020,BROOKLYN,99209.61,761.75,42008.7
2020,MANHATTAN,79446.84,606.22,51317.15
2020,BROOKLYN,108768.97,583.17,28145.1
2020,BROOKLYN,99840.36,966.5,42051.86
2020,MANHATTAN,96798.11,881.1,44659.36
2020,MANHATTAN,116317.54,360.95,27882.5
2020,MANHATTAN,105247.17,519.22,42071.28
2020,MANHATTAN,108768.97,402.18,34357.76
2020,MANHATTAN,108768.97,428.9,34409.46
2020,MANHATTAN,109785.18,382.97,32653.99
2020,MANHATTAN,120225.86,348.5,27059.84
2020,MANHATTAN,108768.97,551.5,37766.76
2020,QUEENS,119409.69,351.5,26553.67
2020,BROOKLYN,108768.97,634.53,36271.95
2020,BROOKLYN,96798.11,980.9,41888.54
2020,MANHATTAN,96798.11,1001.13,41532.58
2020,QUEENS,96706.08,917.67,41974.03
2020,MANHATTAN,107573.95,616.25,31148.17
2020,MANHATTAN,109394.44,501.67,37474.79
2020,BROOKLYN,102881.83,722.83,39592.57
2020,MANHATTAN,111386.67,439.75,35561.75
2020,MANHATTAN,108768.97,458.97,37344.96
2020,QUEENS,120540.92,316.5,29611.57
2020,MANHATTAN,99182.51,937.5,38947.03
2020,BRONX,116317.54,454.83,27134.63
2020,MANHATTAN,108768.97,474.65,36598.7
2020,BRONX,108768.97,465.75,35945.79
2020,BROOKLYN,96798.11,710.58,43739.35
2020,MANHATTAN,108768.97,424.67,36257.66
2020,BROOKLYN,109394.44,565.1,37000.7
2020,MANHATTAN,108768.97,413.93,35040.23
2020,QUEENS,121970.65,243.25,14075.16
2020,MANHATTAN,119147.79,369.7,29058.81
2020,QUEENS,108768.97,661.62,32174.21
2020,MANHATTAN,96707.91,1014,45318.54
2020,QUEENS,108768.97,436.65,35732.5
2020,QUEENS,96798.11,1008.5,42086.42
2020,MANHATTAN,111220.47,364.22,31746.62
2020,MANHATTAN,96798.11,984,41706.98
2020,MANHATTAN,108768.97,655.43,33214.85
2020,MANHATTAN,108768.97,483.08,35306.52
2020,MANHATTAN,112846.73,428.98,32170.2
2020,MANHATTAN,108768.97,515.5,36659.36
2020,MANHATTAN,108768.97,476.83,35601.81
2020,QUEENS,103818.49,774.47,40421.78
2020,MANHATTAN,98965.71,678.5,45213.27
2020,QUEENS,96798.11,946.68,44410.75
2020,QUEENS,127575.99,211.08,14620.09
2020,BROOKLYN,108768.97,636.43,29584.36
2020,QUEENS,108768.97,591.87,29721.99
2020,QUEENS,96798.11,905.93,44618.33
2020,MANHATTAN,111006.31,572.38,31486.89
2020,MANHATTAN,108768.97,443.7,34272.65
2020,MANHATTAN,108768.97,540.75,33661.11
2020,MANHATTAN,119609.97,391.33,25934.14
2020,MANHATTAN,108768.97,520.08,35818.87
2020,QUEENS,96798.11,828.75,44815.33
2020,MANHATTAN,96798.11,1098.5,45196.1
2020,QUEENS,99182.51,939.52,42378.56
2020,QUEENS,108768.97,561.15,27805.67
2020,MANHATTAN,96798.11,783.75,44889.52
2020,MANHATTAN,109631.1,355.15,27033.71
2020,MANHATTAN,79762.32,316,33745.7
2020,MANHATTAN,108768.97,418.65,34059.04
2020,MANHATTAN,108768.97,460.25,33991.09
2020,MANHATTAN,105247.17,651.5,35813.38
2020,BROOKLYN,108768.97,483.07,36064.38
2020,MANHATTAN,101419.86,650.5,43251.26
2020,MANHATTAN,100910.11,780.8,41833.59
2020,MANHATTAN,99165.77,722,41916.37
2020,MANHATTAN,108768.97,514,36217.41
2020,QUEENS,96798.11,769.92,43338.9
2020,MANHATTAN,108768.97,439.33,32699.27
2020,BRONX,108768.97,622.2,29089.16
2020,MANHATTAN,108768.97,496,31579.53
2020,QUEENS,108768.97,559.22,35733.83
2020,MANHATTAN,117992.04,305.97,16542.08
2020,QUEENS,108768.97,449.78,30808.83
2020,MANHATTAN,96798.11,875.08,44847.71
2020,BROOKLYN,108768.97,725.38,33548.66
2020,QUEENS,108768.97,509.12,34386.44
2020,MANHATTAN,133317.75,149.5,10152.09
2020,QUEENS,131514.59,27,1668.46
2020,MANHATTAN,109083.24,443.68,35402.87
2020,MANHATTAN,108768.97,453.08,35362.26
2020,MANHATTAN,108768.97,472.23,38423.07
2020,BROOKLYN,108768.97,698.42,33838.58
2020,BROOKLYN,111923.51,613.9,33404.52
2020,MANHATTAN,108768.97,540,29890.54
2020,MANHATTAN,108768.97,462.35,32491.89
2020,MANHATTAN,119409.69,332.58,24724.28
2020,MANHATTAN,137316.75,16,1126
2020,MANHATTAN,108768.97,475.37,37987.14
2020,MANHATTAN,124852.5,250.67,15769.68
2020,MANHATTAN,108768.97,429.32,27597.36
2020,MANHATTAN,108768.97,478.28,34512.02
2020,BROOKLYN,108615.48,504.67,33620.03
2020,MANHATTAN,98965.71,759.3,42422.28
2020,MANHATTAN,111193.79,389.38,31781.76
2020,MANHATTAN,108768.97,443.55,36104.71
2020,MANHATTAN,131514.59,131.58,11429.68
2020,BRONX,96798.11,916.98,41981.31
2020,MANHATTAN,96798.11,713.42,45582.75
2020,QUEENS,96798.11,708,43873.54
2020,BROOKLYN,132898.42,104.58,7171.04
2020,BROOKLYN,120266.64,231.58,15967.85
2020,MANHATTAN,108768.97,491.58,35051.09
2020,QUEENS,119723.84,363.75,25434.52
2020,MANHATTAN,108768.97,427.03,30559.16
2020,MANHATTAN,108768.97,441.17,36270.82
2020,MANHATTAN,110189.21,520.42,31739.04
2020,BROOKLYN,99648.81,782.53,48792.86
2020,BRONX,97554.46,771.02,43504.03
2020,QUEENS,96798.11,937.57,41627.55
2020,BRONX,101820.88,800.67,39128.34
2020,MANHATTAN,108768.97,389.17,32908.79
2020,MANHATTAN,124683.91,243,16422.38
2020,MANHATTAN,123698.2,430.5,36626.56
2020,MANHATTAN,102792.28,590.33,31229.33
2020,MANHATTAN,108768.97,438.58,35369.98
2020,MANHATTAN,108768.97,648.82,35375.28
2020,BROOKLYN,96798.11,1005.32,45155.45
2020,MANHATTAN,108768.97,448.6,35123.19
2020,MANHATTAN,108768.97,422.37,34798.46
2020,MANHATTAN,129322.88,184.83,15917.09
2020,QUEENS,96798.11,920.58,45132.53
2020,MANHATTAN,108768.97,373,32452.22
2020,MANHATTAN,101182.71,574.65,40647.64
2020,BROOKLYN,131499.4,47.17,2835.83
2020,QUEENS,131514.59,190.58,12833.02
2020,BROOKLYN,96798.11,964.17,40054.84
2020,MANHATTAN,108768.97,587.58,32753.6
2020,MANHATTAN,108768.97,643.9,33104.25
2020,BROOKLYN,119755.79,324.17,22211.86
2020,MANHATTAN,109223.09,681.38,33675.29
2020,BROOKLYN,96798.11,805.42,41327.28
2020,MANHATTAN,108768.97,529.72,28333.67
2020,MANHATTAN,108768.97,521.25,36705.4
2020,MANHATTAN,108768.97,589.35,27535.17
2020,MANHATTAN,119409.69,339.33,18846.11
2020,MANHATTAN,108565.73,370.5,33148.05
2020,MANHATTAN,103818.49,791.42,38627.23
2020,MANHATTAN,98854.8,840.33,43469.11
2020,BROOKLYN,84831.14,1545.5,51553.93
2020,MANHATTAN,108768.97,413.12,35283.16
2020,MANHATTAN,96798.11,803.2,43223.33
2020,MANHATTAN,108768.97,399.17,33948.13
2020,MANHATTAN,109631.1,283,20246.14
2020,MANHATTAN,119755.79,307.5,17726.62
2020,MANHATTAN,108768.97,510.27,28229.32
2020,MANHATTAN,108768.97,439.83,33586.34
2020,QUEENS,124852.5,234.9,17249.91
2020,MANHATTAN,133123.67,126.5,8567.58
2020,BROOKLYN,114425.38,490.7,24537.44
2020,MANHATTAN,111451.57,337.2,29094.5
2020,MANHATTAN,76492.47,651.33,35797.86
2020,MANHATTAN,111223.87,564.03,35410.85
2020,MANHATTAN,119723.84,323.17,20925.21
2020,MANHATTAN,131514.59,155.5,10435.53
2020,BRONX,96798.11,867.93,43166.12
2020,QUEENS,110861.95,459.1,28920.39
2020,MANHATTAN,98969.01,710.08,43527.23
2020,MANHATTAN,119409.69,297.08,20722.87
2020,MANHATTAN,132463.61,190,18515.59
2020,QUEENS,126790.89,232.25,20114.15
2020,MANHATTAN,111156.22,511.25,33035.35
2020,MANHATTAN,111317.57,474.72,32392.38
2020,BROOKLYN,96798.11,957.9,45195.95
2020,BRONX,96798.11,803.25,42831.91
2020,MANHATTAN,106464.47,697.08,38454.32
2020,MANHATTAN,111410.56,367.17,31899.72
2020,MANHATTAN,105247.17,740.5,37571.53
2020,MANHATTAN,96798.11,1050.25,46959.11
2020,MANHATTAN,96798.11,952.05,41076.05
2020,BROOKLYN,131514.59,176.67,12545.39
2020,MANHATTAN,108768.97,591.85,32336.26
2020,MANHATTAN,124852.5,222.47,19145.89
2020,MANHATTAN,96798.11,772.83,43304.95
2020,QUEENS,96706.08,815.28,44644.23
2020,MANHATTAN,108768.97,417.27,35194.33
2020,BROOKLYN,108768.97,556.73,28867.69
2020,BRONX,108768.97,660.05,33930.98
2020,BROOKLYN,108768.97,654.62,31512.29
2020,MANHATTAN,113048.57,395.78,31836.04
2020,MANHATTAN,130162.39,311.25,27042
2020,MANHATTAN,96798.11,1007.33,42637.45
2020,MANHATTAN,126790.89,223,18732.85
2020,MANHATTAN,87262.19,359.92,34023.55
2020,MANHATTAN,108768.97,461.7,31423.35
2020,MANHATTAN,98990.41,836,37786.32
2020,QUEENS,108768.97,529.72,27420.76
2020,BROOKLYN,131514.59,139.52,12467.75
2020,MANHATTAN,111462.02,478.5,28602.81
2020,BRONX,108768.97,638.57,31406.96
2020,MANHATTAN,108768.97,482,30996.81
2020,MANHATTAN,108768.97,634.85,35662.14
2020,MANHATTAN,108768.97,426.02,32657.1
2020,BROOKLYN,96798.11,844.5,43093.43
2020,MANHATTAN,108768.97,399.58,30524.99
2020,MANHATTAN,96798.11,1005.25,44082.74
2020,MANHATTAN,109631.1,271.5,19936.33
2020,BROOKLYN,108768.97,431.48,35301.39
2020,BRONX,96798.11,899.9,43953.86
2020,MANHATTAN,108768.97,394.23,33165.78
2020,BRONX,131514.59,17.1,946.15
2020,QUEENS,108768.97,612.2,29336.03
2020,QUEENS,119609.97,363,23450
2020,MANHATTAN,111386.67,329.92,28881.06
2020,QUEENS,120189.45,294.02,15200.38
2020,MANHATTAN,108768.97,359.25,31034.06
2020,BROOKLYN,96798.11,1012.05,43496.21
2020,MANHATTAN,111347.13,609.15,36276.97
2020,QUEENS,96798.11,770.75,39161.35
2020,QUEENS,96798.11,800.33,43065.73
2020,MANHATTAN,99182.51,680.42,42446.68
2020,MANHATTAN,111386.67,438.75,31211.58
2020,MANHATTAN,108768.97,437.03,36673.27
2020,QUEENS,96798.11,1001.87,43797.85
2020,BROOKLYN,99059.98,1051.25,44293.73
2020,MANHATTAN,108768.97,513.8,37809.2
2020,MANHATTAN,108768.97,529.28,35732.29
2020,MANHATTAN,108768.97,587.4,27815.12
2020,QUEENS,131514.59,83.58,8188.81
2020,MANHATTAN,108768.97,430.93,32201.39
2020,MANHATTAN,108768.97,542.35,33316.31
2020,MANHATTAN,96798.11,711.53,43020.25
2020,BROOKLYN,108768.97,686,33324.5
2020,MANHATTAN,96798.11,961.47,39942.81
2020,MANHATTAN,108768.97,674.5,34477.6
2020,QUEENS,109887.03,465.67,32846.31
2020,MANHATTAN,108768.97,444.97,31040.64
2020,BROOKLYN,108768.97,569.95,36654.54
2020,MANHATTAN,120189.45,283.13,16646.88
2020,MANHATTAN,96798.11,965.9,42047.36
2020,QUEENS,96798.11,971.25,40392.37
2020,QUEENS,96798.11,864.8,42180.82
2020,QUEENS,131514.59,15.45,1287.86
2020,MANHATTAN,96798.11,788.5,43379.03
2020,MANHATTAN,96798.11,656.3,42301.76
2020,QUEENS,96798.11,893.73,39845.18
2020,QUEENS,108768.97,587.82,29073.15
2020,MANHATTAN,97071.12,741.58,39952.63
2020,MANHATTAN,124852.5,145.2,13800.63
2020,MANHATTAN,108768.97,469.23,29660.92
2020,MANHATTAN,103091.1,456,38708.91
2020,MANHATTAN,119409.69,360.22,18445.83
2020,MANHATTAN,96798.11,961.88,43110.75
2020,MANHATTAN,108768.97,414.3,34112.35
2020,MANHATTAN,96798.11,747.58,43314.58
2020,BROOKLYN,96798.11,918.5,38558.74
2020,QUEENS,149934.96,71.5,7886.8
2020,BROOKLYN,108768.97,434.28,33169.58
2020,MANHATTAN,96798.11,911.5,43514.32
2020,MANHATTAN,108768.97,522.8,39163.35
2020,MANHATTAN,108768.97,503,33116.75
2020,BROOKLYN,99182.51,745.03,41568.79
2020,QUEENS,120540.92,277.5,26444.03
2020,QUEENS,108768.97,502.68,36518.84
2020,MANHATTAN,98990.41,836.98,44686.98
2020,QUEENS,120540.92,302.5,28480.88
2020,MANHATTAN,96798.11,804.5,42211.75
2020,MANHATTAN,109887.03,450.92,33188.35
2020,BROOKLYN,110183.07,530.5,30954.62
2020,MANHATTAN,98716.05,925,40963.3
2020,BROOKLYN,129322.88,238.75,16765.68
2020,MANHATTAN,108768.97,449.8,35904.05
2020,BROOKLYN,111923.51,487.28,27236.13
2020,MANHATTAN,96798.11,950.02,42964.77
2020,QUEENS,96798.11,999.78,42267.13
2020,MANHATTAN,131514.59,130.25,12347.79
2020,MANHATTAN,108768.97,397.72,32721.14
2020,MANHATTAN,108768.97,407.32,33547.33
2020,QUEENS,96798.11,617.88,44675.57
2020,BRONX,108768.97,674.45,33686.43
2020,MANHATTAN,131514.59,91.33,7779.18
2020,MANHATTAN,99182.51,799.42,41702.06
2020,BROOKLYN,108768.97,578.15,27396.42
2020,MANHATTAN,108768.97,571.82,34005.84
2020,QUEENS,96798.11,853.92,42334.7
2020,QUEENS,124852.5,157,9605.83
2020,QUEENS,108768.97,542.08,31208.23
2020,BROOKLYN,131514.59,24.83,1510.47
2020,MANHATTAN,108768.97,554,26163.75
2020,MANHATTAN,131514.59,49.58,5004.86
2020,MANHATTAN,108768.97,686.23,33587.92
2020,QUEENS,119723.84,261.33,18494.31
2020,BRONX,119409.69,349.08,18660.62
2020,MANHATTAN,108768.97,559.98,31332.53
2020,MANHATTAN,98666.57,721.25,41706.36
2020,QUEENS,98983.88,750.67,42642.52
2020,MANHATTAN,108768.97,591.65,33310.03
2020,BRONX,96798.11,730.13,42390.43
2020,MANHATTAN,111159.47,378.07,30982.8
2020,BROOKLYN,119609.97,345.58,18237.75
2020,BROOKLYN,96798.11,755.88,43990.58
